商品編號,商品名稱,大分類名稱,中分類名稱,小分類名稱,規格,售價,特價,庫存量,品牌,描述,Youtube 影片介紹,購物網址,備註,商品圖片網址1
ML037609,MERRELL Alverstone 2 GTX 防水 健行 登山鞋 ML037609,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3424,0.0,6,無,GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽 真皮和透氣網布鞋面 風箱式鞋舌 - 防止碎石沙子進入 橡膠鞋頭保護片 百分之百環境友善透氣網布內裡 百分之百環境友善鞋墊網布、NXT 生物抑菌技術、能抑制異味產生 百分之五十環境友善可拆式 EVA 鞋墊 尼龍足弓穩定片 AirCushion 內嵌式避震墊片、幫助穩定足部 輕量 EVA 中底、提供穩定性和舒適性 4mm 刻紋搭配 GRIP 耐磨抓地系統、在任何需要活動地方鞋底刻紋更具抓地力,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48387,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/115/115659.jpg?54
ML037958,MERRELL Alverstone 2 GTX 防水 健行 登山鞋 ML037958,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3424,0.0,5,無,GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽 真皮和透氣網布鞋面 風箱式鞋舌 - 防止碎石沙子進入 橡膠鞋頭保護片 百分之百環境友善透氣網布內裡 百分之百環境友善鞋墊網布、NXT 生物抑菌技術、能抑制異味產生 百分之五十環境友善可拆式 EVA 鞋墊 尼龍足弓穩定片 AirCushion 內嵌式避震墊片、幫助穩定足部 輕量 EVA 中底、提供穩定性和舒適性 4mm 刻紋搭配 GRIP 耐磨抓地系統、在任何需要活動地方鞋底刻紋更具抓地力,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48386,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/115/115663.jpg?90
ML037517,MERRELL Alverstone 2 GTX 防水 健行 登山鞋 土狼色 ML037517,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4544,0.0,7,無,MERRELLAlverstone2GTX 防水健行登山鞋土狼色 ML037517 *GORE-TEX 襪套式防水結構:防水透氣、幫助雙腳保持乾爽. *抗撕裂網布 /TPU 鞋面. *再生網布透氣內裡 / 鞋帶. *TPU 鞋頭保護片. *加厚鞋領口、給予腳踝更多保護與緩衝. *可拆式 EVA 鞋墊、提供彈性和透氣性. *Rockplate 防護片給予腳掌全方位保護. *FloatPro 羽量級中底、減輕鞋身重量、反應更靈敏. *4mm 刻紋搭配百分之三十再生 VibramEcoDura 黃金大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48383,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/117/117353.jpg?90
ML037515,MERRELL Alverstone 2 GTX 防水 健行 登山鞋 瀝青灰 ML037515,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4544,0.0,8,無,MERRELLAlverstone2GTX 防水健行登山鞋瀝青灰 ML037515 *GORE-TEX 襪套式防水結構:防水透氣、幫助雙腳保持乾爽. *抗撕裂網布 /TPU 鞋面. *再生網布透氣內裡 / 鞋帶. *TPU 鞋頭保護片. *加厚鞋領口、給予腳踝更多保護與緩衝. *可拆式 EVA 鞋墊、提供彈性和透氣性. *Rockplate 防護片給予腳掌全方位保護. *FloatPro 羽量級中底、減輕鞋身重量、反應更靈敏. *4mm 刻紋搭配百分之三十再生 VibramEcoDura 黃金大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48384,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/117/117348.jpg?90
ML135208,MERRELL ALVERSTONE MID GTX 女 登山鞋 ML135208,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2490,0.0,3,無,MERRELLALVERSTONEMIDGTX 女登山鞋 ML135208 *Gore-Tex 襪套式防水結構 - 防水透氣保持乾爽. *麂皮 / 網布鞋面. *透氣網布內裡. *風箱式鞋舌 - 防止碎石沙子進入. *橡膠鞋頭保護片. *FRESH 抗菌防臭功能、讓運動的腳更清爽舒適. *KineticFitAdvanced 支撐鞋墊、增加鞋足弓和後跟支撐和避震. *AirCushion 內嵌式避震氣墊、幫助穩定足部. *EVA 中底、提供穩定性和舒適性. *尼龍足弓穩定片. *5mm 刻紋搭配 GRIP 耐磨抓地系統 - 在任何需要活動的地方、鞋底刻紋更具抓地力.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48439,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/83/83653.jpg?73
ML135443,MERRELL ALVERSTONE MID GTX 男 登山鞋 ML135443,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2490,0.0,2,無,MERRELLALVERSTONEMIDGTX 男登山鞋 ML135443 *Gore-Tex 襪套式防水結構 - 防水透氣保持乾爽. *麂皮 / 網布鞋面. *透氣網布內裡. *風箱式鞋舌 - 防止碎石沙子進入. *橡膠鞋頭保護片. *FRESH 抗菌防臭功能、讓運動的腳更清爽舒適. *KineticFitAdvanced 支撐鞋墊、增加鞋足弓和後跟支撐和避震. *AirCushion 內嵌式避震氣墊、幫助穩定足部. *EVA 中底、提供穩定性和舒適性. *尼龍足弓穩定片. *5mm 刻紋搭配 GRIP 耐磨抓地系統 - 在任何需要活動的地方、鞋底刻紋更具抓地力.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48438,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/83/83657.jpg?73
ML135445,MERRELL ALVERSTONE MID GTX 男 登山鞋 ML135445,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2490,0.0,2,無,MERRELLALVERSTONEMIDGTX 男登山鞋 ML135445 *Gore-Tex 襪套式防水結構 - 防水透氣保持乾爽. *麂皮 / 網布鞋面. *透氣網布內裡. *風箱式鞋舌 - 防止碎石沙子進入. *橡膠鞋頭保護片. *FRESH 抗菌防臭功能、讓運動的腳更清爽舒適. *KineticFitAdvanced 支撐鞋墊、增加鞋足弓和後跟支撐和避震. *AirCushion 內嵌式避震氣墊、幫助穩定足部. *EVA 中底、提供穩定性和舒適性. *尼龍足弓穩定片. *5mm 刻紋搭配 GRIP 耐磨抓地系統 - 在任何需要活動的地方、鞋底刻紋更具抓地力.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48437,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/83/83661.jpg?10
ML067816,MERRELL ANTORA 3 GORE-TEX防水輕量越野健行鞋 ML067816,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3980,0.0,4,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽 &bull;透氣網布和 TPU 鞋面 &bull;100% 環境友善鞋帶及後吊織帶 &bull;加厚鞋領口、給予更多保護與緩衝. &bull;100% 環境友善透氣網布內裡 &bull;100% 環境友善鞋墊網布、NXT 生物抑菌技術、能抑制異味產生 &bull;50% 環境友善可拆式 EVA 鞋墊 &bull;Rockplate 防護片、給予腳掌全方位保護 &bull;SRCEVA 中底、提供長時間的支撐 &bull;4mmVibram&reg;TC5+ 黃金大底 &bull;Vegan-Friendly 沒有使用任何動物原料或動物測試的相關行為,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48397,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/105/105493.jpg?10
ML037342,MERRELL Antora 3 GTX 登山越野鞋 ML037342,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3980,0.0,8,無,Gore-Tex 透氣防水結構 FloatProFoam 緩震中底 VibramTC5 橡膠大底,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48399,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/105/105000.jpg?93
ML037033,MERRELL MOAB 3  MID GORE-TEX 登山鞋 ML037033,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4224,0.0,4,無,專利 Vibram 黃金鞋底 GORE-TEX 防水透氣內襯 風箱式鞋舌防止碎石沙子進入,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48415,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/99/99176.jpg?93
ML037035,MERRELL MOAB 3  MID GORE-TEX 登山鞋 ML037035,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3990,0.0,1,無,專利 Vibram 黃金鞋底 GORE-TEX 防水透氣內襯 風箱式鞋舌防止碎石沙子進入,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48414,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/99/99180.jpg?29
ML037204,MERRELL MOAB 3  MID GORE-TEX 登山鞋 ML037204,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4224,0.0,5,無,專利 Vibram 黃金鞋底 GORE-TEX 防水透氣內襯 風箱式鞋舌防止碎石沙子進入,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48413,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/99/99184.jpg?29
ML037206,MERRELL MOAB 3  MID GORE-TEX 登山鞋 ML037206,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3190,0.0,1,無,專利 Vibram 黃金鞋底 GORE-TEX 防水透氣內襯 風箱式鞋舌防止碎石沙子進入,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48412,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/99/99188.jpg?65
ML035799,MERRELL MOAB 3 GORE-TEX 登山健走鞋 ML035799,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3984,0.0,7,無,搭載襪套式 Gore-Tex 透氣防水結構、有助面對變化多端的氣候、時刻保持雙足乾爽透氣. 風箱式鞋舌設計、可防止小碎石進入腳內. 真皮加網布鞋面. 鞋頭處添加橡膠保護片、保護趾部不被崎嶇路型所傷. KineticFitAdvanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. AirCushion 內嵌式避震墊片、幫助穩定足部. 5mm 刻紋搭配 VibramTC5 橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48392,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/108/108640.jpg?65
ML035799W,MERRELL MOAB 3 GORE-TEX 登山健走鞋 ML035799W,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4224,0.0,28,無,高品質皮面與透氣網布鞋面、質感與機能兼具、穩定舒適的健行鞋滿足任何挑戰. GORE-TEX 布料是防水等級最高的布種、它也是最耐磨與耐用度最高的布料、它的薄膜上有 90 億個微細孔.而水珠比這些微細孔大 2 萬倍、在狂風暴雨下仍可抵抗水滴的進入、做到 100% 絕對防水、是專業登山鞋款的必備材質. KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. MERRELL 專利的內嵌式氣墊避震氣墊、能吸收來自下腳時所承受的衝擊力、同時將此力道轉換成下一步伐所需動力. 輕量 EVA 中底、提供穩定性和舒適性. 5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底、抓地力強、耐磨度高、適合各種戶外崎嶇地形.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48442,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/79/79486.jpg?49
ML036253,MERRELL Moab 3 Gore-Tex 登山鞋 ML036253,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3984,0.0,8,無,MERRELLMoab3Gore-Tex 登山鞋 ML036253 &bull;GORE-TEX&reg;襪套式防水結構、具有卓越的透氣性和防水性能 &bull;麂皮 + 透氣網布鞋面 &bull;風箱式鞋舌、防止碎石沙子進入鞋內 &bull;耐磨橡膠鞋跟和鞋頭保護區塊、提供額外保護 &bull;透氣網布內裡 &bull;KineticFit&trade;ADVANCED 可拆式立體鞋墊、加強腳跟緩震、並提供中足支撐 &bull;AirCushion 內嵌式避震墊片、幫助穩定足部 &bull;尼龍足弓穩定片 &bull;SRC 高性能 EVA 中底、提供緩震效果及長時間的支撐 &bull;Vibram&reg;TC5+ 橡膠大底、專為 Merrell 設計、提供優異的戶外多種運動活動抓地力 &bull;5mm 刻痕深度 &bull;鞋帶、織帶、內裡網布採用 100% 回收再生材質 &bull;重量:男 920g(雙腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48446,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/75/75059.jpg?49
ML036324,MERRELL MOAB 3 GORE-TEX 登山鞋 ML036324,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3984,0.0,12,無,高品質皮面與透氣網布鞋面、質感與機能兼具、穩定舒適的健行鞋滿足任何挑戰. GORE-TEX 布料是防水等級最高的布種、它也是最耐磨與耐用度最高的布料、它的薄膜上有 90 億個微細孔.而水珠比這些微細孔大 2 萬倍、在狂風暴雨下仍可抵抗水滴的進入、做到 100% 絕對防水、是專業登山鞋款的必備材質. KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. MERRELL 專利的內嵌式氣墊避震氣墊、能吸收來自下腳時所承受的衝擊力、同時將此力道轉換成下一步伐所需動力. 輕量 EVA 中底、提供穩定性和舒適性. 5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底、抓地力強、耐磨度高、適合各種戶外崎嶇地形.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48445,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/75/75063.jpg?84
ML036263W,MERRELL MOAB 3 GORE-TEX 寬楦 登山健走鞋 ML036263W,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4264,0.0,12,無,搭載襪套式 Gore-Tex 透氣防水結構、有助面對變化多端的氣候、時刻保持雙足乾爽透氣. 風箱式鞋舌設計、可防止小碎石進入腳內. 寬楦頭設計、適合寬腳板使用者、若為一般腳型建議選購小半號、腳寬者選購原尺寸即可. 真皮加網布鞋面. 鞋頭處添加橡膠保護片、保護趾部不被崎嶇路型所傷. KineticFitAdvanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. AirCushion 內嵌式避震墊片、幫助穩定足部. 5mm 刻紋搭配 VibramTC5 橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48391,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/108/108642.jpg?21
ML037025,MERRELL MOAB 3 GORE-TEXR 登山健走鞋 ML037025,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3984,0.0,8,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底. &bull;重量:男 460g(單腳)/ 女 370g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48411,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/99/99375.jpg?21
ML037749,MERRELL MOAB 3 GORE-TEXR 登山鞋 ML037749,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3984,0.0,15,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底. &bull;重量:男 460g(單腳)/ 女 370g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48396,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/106/106141.jpg?4
ML035828,MERRELL Moab 3 GTX  登山鞋 ML035828,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2990,0.0,1,無,*搭載襪套式 Gore-Tex 透氣防水結構、有助面對變化多端的氣候、時刻保持雙足乾爽透氣. *風箱式鞋舌設計、可防止小碎石進入腳內. *真皮加網布鞋面. *鞋頭處添加橡膠保護片、保護趾部不被崎嶇路型所傷. *KineticFitAdvanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. *AirCushion 內嵌式避震墊片、幫助穩定足部. *5mm 刻紋搭配 VibramTC5 橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48429,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/90/90419.jpg?40
ML035801W,MERRELL Moab 3 GTX Wide 登山鞋 ML035801W,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4224,0.0,19,無,*搭載襪套式 Gore-Tex 透氣防水結構、有助面對變化多端的氣候、時刻保持雙足乾爽透氣. *風箱式鞋舌設計、可防止小碎石進入腳內. *真皮加網布鞋面. *鞋頭處添加橡膠保護片、保護趾部不被崎嶇路型所傷. *KineticFitAdvanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. *AirCushion 內嵌式避震墊片、幫助穩定足部. *5mm 刻紋搭配 VibramTC5 橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48431,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/89/89328.jpg?40
ML036326,MERRELL MOAB 3 GTX 女鞋 防水真皮登山鞋 ML036326,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3984,0.0,9,無,MERRELLMOAB3GTX 女鞋防水真皮登山鞋 ML036326 *搭載襪套式 Gore-Tex 透氣防水結構、有助面對變化多端的氣候、時刻保持雙足乾爽透氣. *風箱式鞋舌設計、可防止小碎石進入腳內. *真皮 + 網布鞋面. *鞋頭處添加橡膠保護片、保護趾部不被崎嶇路型所傷. *KineticFitAdvanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. *AirCushion 內嵌式避震墊片、幫助穩定足部. *5mm 刻紋搭配 VibramTC5 橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48368,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/130/130210.jpg?40
ML035805,MERRELL Moab 3 Gtx 登山鞋 ML035805,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3954,0.0,15,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底. &bull;重量:男 460g(單腳)/ 女 370g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48421,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/95/95696.jpg?24
ML036257,MERRELL Moab 3 Gtx 登山鞋 ML036257,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2990,0.0,4,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底. &bull;重量:男 460g(單腳)/ 女 370g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48420,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/95/95701.jpg?24
ML036320,MERRELL Moab 3 Gtx 登山鞋 ML036320,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2988,0.0,3,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底. &bull;重量:男 460g(單腳)/ 女 370g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48419,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/95/95705.jpg?59
ML037202,MERRELL MOAB 3 GTX 登山鞋 ML037202,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2980,0.0,2,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底. &bull;重量:男 460g(單腳)/ 女 370g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48406,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/99/99599.jpg?59
ML135533,MERRELL Moab 3 GTX 登山鞋 ML135533,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3984,0.0,7,無,搭載襪套式 Gore-Tex 透氣防水結構 真皮加網布鞋面 5mm 刻紋搭配橡膠大底,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48423,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/94/94341.jpg?59
ML036304,MERRELL MOAB 3 MID GORE-TEX 登山鞋 ML036304,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2980,0.0,2,無,MERRELLMOAB3MIDGORE-TEX 登山鞋 ML036304 &bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底. &bull;重量:男 490g(單腳)/ 女 400g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48443,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/77/77641.jpg?95
ML036306,MERRELL MOAB 3 MID GORE-TEX 登山鞋 ML036306,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4224,0.0,4,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底. &bull;重量:男 490g(單腳)/ 女 400g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48418,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/96/96082.jpg?79
ML036314,MERRELL MOAB 3 MID GORE-TEXR 戶外登山鞋 ML036314,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2640,0.0,1,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48428,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/90/90920.jpg?79
ML135531,MERRELL MOAB 3 MID GORE-TEXR 戶外登山鞋 ML135531,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3984,0.0,6,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48427,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/90/90924.jpg?79
